"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
9245 0.003573 0.003573 79.483573 79.483573
9257 0.003573 0.003573 79.483573 79.483573
9261 0.003573 0.003573 79.483573 79.483573
9262 0.003573 0.003573 79.483573 79.483573
9275 0.003573 0.003573 79.483573 79.483573
9282 0.003573 0.003573 79.483573 79.483573
9283 0.003573 0.003573 79.483573 79.483573
9284 0.003573 0.003573 79.483573 79.483573
9299 0.003573 0.003573 79.483573 79.483573
9303 0.003573 0.003573 79.483573 79.483573
9310 0.003573 0.003573 79.483573 79.483573
9312 0.003573 0.003573 79.483573 79.483573
9317 0.003573 0.003573 79.483573 79.483573
9321 0.003573 0.003573 79.483573 79.483573
9322 0.003573 0.003573 79.483573 79.483573
9324 0.003573 0.003573 79.483573 79.483573
9341 0.003573 0.003573 79.483573 79.483573
9344 0.003573 0.003573 79.483573 79.483573
9364 0.003573 0.003573 79.483573 79.483573
9366 0.003573 0.003573 79.483573 79.483573
9370 0.003573 0.003573 79.483573 79.483573
9381 0.003573 0.003573 79.483573 79.483573
9393 0.003573 0.003573 79.483573 79.483573
9404 0.003573 0.003573 79.483573 79.483573
9406 0.003573 0.003573 79.483573 79.483573
9425 0.003573 0.003573 79.483573 79.483573
9427 0.003573 0.003573 79.483573 79.483573
9435 0.003573 0.003573 79.483573 79.483573
9442 0.003573 0.003573 79.483573 79.483573
9462 0.003573 0.003573 79.483573 79.483573
9465 0.003573 0.003573 79.483573 79.483573
9480 0.003573 0.003573 79.483573 79.483573
9481 0.003573 0.003573 79.483573 79.483573
9482 0.003573 0.003573 79.483573 79.483573
9486 0.003573 0.003573 79.483573 79.483573
9502 0.003573 0.003573 79.483573 79.483573
9503 0.003573 0.003573 79.483573 79.483573
9507 0.003573 0.003573 79.483573 79.483573
9521 0.003573 0.003573 79.483573 79.483573
9524 0.003573 0.003573 79.483573 79.483573
9542 0.003573 0.003573 79.483573 79.483573
9544 0.003573 0.003573 79.483573 79.483573
9558 0.003573 0.003573 79.483573 79.483573
9561 0.003573 0.003573 79.483573 79.483573
9567 0.003573 0.003573 79.483573 79.483573
9581 0.003573 0.003573 79.483573 79.483573
9582 0.003573 0.003573 79.483573 79.483573
9583 0.003573 0.003573 79.483573 79.483573
9601 0.003573 0.003573 79.483573 79.483573
9608 0.003573 0.003573 79.483573 79.483573
9613 0.003573 0.003573 79.483573 79.483573
9623 0.003573 0.003573 79.483573 79.483573
9630 0.003573 0.003573 79.483573 79.483573
9642 0.003573 0.003573 79.483573 79.483573
9643 0.003573 0.003573 79.483573 79.483573
9645 0.003573 0.003573 79.483573 79.483573
9662 0.003573 0.003573 79.483573 79.483573
9665 0.003573 0.003573 79.483573 79.483573
9666 0.003573 0.003573 79.483573 79.483573
9670 0.003573 0.003573 79.483573 79.483573
9681 0.003573 0.003573 79.483573 79.483573
9683 0.003573 0.003573 79.483573 79.483573
9701 0.003573 0.003573 79.483573 79.483573
9703 0.003573 0.003573 79.483573 79.483573
9707 0.003573 0.003573 79.483573 79.483573
9722 0.003573 0.003573 79.483573 79.483573
9723 0.003573 0.003573 79.483573 79.483573
9725 0.003573 0.003573 79.483573 79.483573
9741 0.003573 0.003573 79.483573 79.483573
9746 0.003573 0.003573 79.483573 79.483573
9758 0.003573 0.003573 79.483573 79.483573
9761 0.003572 0.003572 79.483572 79.483572
9773 0.003572 0.003572 79.483572 79.483572
9781 0.003572 0.003572 79.483572 79.483572
9801 0.003572 0.003572 79.483572 79.483572
9802 0.003572 0.003572 79.483572 79.483572
9806 0.003572 0.003572 79.483572 79.483572
9808 0.003572 0.003572 79.483572 79.483572
9821 0.003572 0.003572 79.483572 79.483572
9823 0.003572 0.003572 79.483572 79.483572
9841 0.003572 0.003572 79.483572 79.483572
9848 0.003572 0.003572 79.483572 79.483572
9862 0.003572 0.003572 79.483572 79.483572
9866 0.003572 0.003572 79.483572 79.483572
9887 0.003572 0.003572 79.483572 79.483572
9890 0.003572 0.003572 79.483572 79.483572
9901 0.003572 0.003572 79.483572 79.483572
9902 0.003572 0.003572 79.483572 79.483572
9922 0.003572 0.003572 79.483572 79.483572
9925 0.003572 0.003572 79.483572 79.483572
9932 0.003572 0.003572 79.483572 79.483572
9941 0.003572 0.003572 79.483572 79.483572
9944 0.003572 0.003572 79.483572 79.483572
9949 0.003572 0.003572 79.483572 79.483572
9951 0.003572 0.003572 79.483572 79.483572
9955 0.003572 0.003572 79.483572 79.483572
9961 0.003572 0.003572 79.483572 79.483572
9962 0.003572 0.003572 79.483572 79.483572
9972 0.003572 0.003572 79.483572 79.483572
9979 0.003572 0.003572 79.483572 79.483572
9985 0.003572 0.003572 79.483572 79.483572
9986 0.003572 0.003572 79.483572 79.483572
9987 0.003572 0.003572 79.483572 79.483572
10001 0.003572 0.003572 79.483572 79.483572
10008 0.003572 0.003572 79.483572 79.483572
10009 0.003572 0.003572 79.483572 79.483572
10021 0.003572 0.003572 79.483572 79.483572
10025 0.003572 0.003572 79.483572 79.483572
10034 0.003572 0.003572 79.483572 79.483572
10041 0.003572 0.003572 79.483572 79.483572
10050 0.003572 0.003572 79.483572 79.483572
10053 0.003572 0.003572 79.483572 79.483572
10064 0.003572 0.003572 79.483572 79.483572
10069 0.003572 0.003572 79.483572 79.483572
10081 0.003572 0.003572 79.483572 79.483572
10084 0.003572 0.003572 79.483572 79.483572
10106 0.003572 0.003572 79.483572 79.483572
10110 0.003572 0.003572 79.483572 79.483572
10113 0.003572 0.003572 79.483572 79.483572
10121 0.003572 0.003572 79.483572 79.483572
10127 0.003572 0.003572 79.483572 79.483572
10128 0.003572 0.003572 79.483572 79.483572
10132 0.003572 0.003572 79.483572 79.483572
10136 0.003572 0.003572 79.483572 79.483572
10141 0.003572 0.003572 79.483572 79.483572
10144 0.003572 0.003572 79.483572 79.483572
10145 0.003572 0.003572 79.483572 79.483572
10161 0.003572 0.003572 79.483572 79.483572
10163 0.003572 0.003572 79.483572 79.483572
10182 0.003572 0.003572 79.483572 79.483572
10193 0.003572 0.003572 79.483572 79.483572
10207 0.003572 0.003572 79.483572 79.483572
10210 0.003572 0.003572 79.483572 79.483572
10221 0.003572 0.003572 79.483572 79.483572
10234 0.003572 0.003572 79.483572 79.483572
10235 0.003572 0.003572 79.483572 79.483572
10241 0.003572 0.003572 79.483572 79.483572
10261 0.003572 0.003572 79.483572 79.483572
10271 0.003572 0.003572 79.483572 79.483572
10283 0.003572 0.003572 79.483572 79.483572
10304 0.003572 0.003572 79.483572 79.483572
10306 0.003572 0.003572 79.483572 79.483572
10322 0.003572 0.003572 79.483572 79.483572
10327 0.003572 0.003572 79.483572 79.483572
10328 0.003572 0.003572 79.483572 79.483572
10334 0.003572 0.003572 79.483572 79.483572
10341 0.003572 0.003572 79.483572 79.483572
10343 0.003572 0.003572 79.483572 79.483572
10351 0.003572 0.003572 79.483572 79.483572
10366 0.003572 0.003572 79.483572 79.483572
10371 0.003572 0.003572 79.483572 79.483572
10373 0.003572 0.003572 79.483572 79.483572
10381 0.003572 0.003572 79.483572 79.483572
10383 0.003572 0.003572 79.483572 79.483572
10386 0.003572 0.003572 79.483572 79.483572
10401 0.003572 0.003572 79.483572 79.483572
10402 0.003572 0.003572 79.483572 79.483572
10407 0.003572 0.003572 79.483572 79.483572
10414 0.003572 0.003572 79.483572 79.483572
10431 0.003572 0.003572 79.483572 79.483572
10432 0.003572 0.003572 79.483572 79.483572
10436 0.003572 0.003572 79.483572 79.483572
10441 0.003572 0.003572 79.483572 79.483572
10451 0.003572 0.003572 79.483572 79.483572
10465 0.003572 0.003572 79.483572 79.483572
10468 0.003572 0.003572 79.483572 79.483572
10483 0.003572 0.003572 79.483572 79.483572
10498 0.003572 0.003572 79.483572 79.483572
10510 0.003572 0.003572 79.483572 79.483572
10511 0.003572 0.003572 79.483572 79.483572
10515 0.003572 0.003572 79.483572 79.483572
10516 0.003572 0.003572 79.483572 79.483572
10519 0.003572 0.003572 79.483572 79.483572
10523 0.003572 0.003572 79.483572 79.483572
10526 0.003572 0.003572 79.483572 79.483572
10528 0.003572 0.003572 79.483572 79.483572
10542 0.003572 0.003572 79.483572 79.483572
10544 0.003572 0.003572 79.483572 79.483572
10559 0.003572 0.003572 79.483572 79.483572
10561 0.003572 0.003572 79.483572 79.483572
10565 0.003572 0.003572 79.483572 79.483572
10576 0.003572 0.003572 79.483572 79.483572
10584 0.003572 0.003572 79.483572 79.483572
10585 0.003572 0.003572 79.483572 79.483572
10594 0.003572 0.003572 79.483572 79.483572
10600 0.003572 0.003572 79.483572 79.483572
10602 0.003572 0.003572 79.483572 79.483572
10604 0.003572 0.003572 79.483572 79.483572
10605 0.003572 0.003572 79.483572 79.483572
10621 0.003572 0.003572 79.483572 79.483572
10630 0.003572 0.003572 79.483572 79.483572
10632 0.003572 0.003572 79.483572 79.483572
10635 0.003572 0.003572 79.483572 79.483572
10641 0.003572 0.003572 79.483572 79.483572
10642 0.003572 0.003572 79.483572 79.483572
10643 0.003572 0.003572 79.483572 79.483572
10662 0.003572 0.003572 79.483572 79.483572
10665 0.003572 0.003572 79.483572 79.483572
10674 0.003572 0.003572 79.483572 79.483572
10676 0.003572 0.003572 79.483572 79.483572
10680 0.003572 0.003572 79.483572 79.483572
10681 0.003572 0.003572 79.483572 79.483572
10683 0.003572 0.003572 79.483572 79.483572
10701 0.003572 0.003572 79.483572 79.483572
10710 0.003572 0.003572 79.483572 79.483572
10722 0.003572 0.003572 79.483572 79.483572
10732 0.003572 0.003572 79.483572 79.483572
10741 0.003572 0.003572 79.483572 79.483572
10750 0.003572 0.003572 79.483572 79.483572
10754 0.003572 0.003572 79.483572 79.483572
10763 0.003572 0.003572 79.483572 79.483572
10765 0.003572 0.003572 79.483572 79.483572
10767 0.003572 0.003572 79.483572 79.483572
10770 0.003572 0.003572 79.483572 79.483572
10784 0.003572 0.003572 79.483572 79.483572
10786 0.003572 0.003572 79.483572 79.483572
10788 0.003572 0.003572 79.483572 79.483572
10790 0.003572 0.003572 79.483572 79.483572
10792 0.003572 0.003572 79.483572 79.483572
10801 0.003572 0.003572 79.483572 79.483572
10807 0.003572 0.003572 79.483572 79.483572
10813 0.003572 0.003572 79.483572 79.483572
10823 0.003572 0.003572 79.483572 79.483572
10842 0.003572 0.003572 79.483572 79.483572
10843 0.003572 0.003572 79.483572 79.483572
10853 0.003572 0.003572 79.483572 79.483572
10857 0.003572 0.003572 79.483572 79.483572
10864 0.003572 0.003572 79.483572 79.483572
10867 0.003572 0.003572 79.483572 79.483572
10868 0.003572 0.003572 79.483572 79.483572
10885 0.003572 0.003572 79.483572 79.483572
10887 0.003572 0.003572 79.483572 79.483572
10895 0.003572 0.003572 79.483572 79.483572
10896 0.003572 0.003572 79.483572 79.483572
10903 0.003572 0.003572 79.483572 79.483572
10904 0.003572 0.003572 79.483572 79.483572
10905 0.003572 0.003572 79.483572 79.483572
10909 0.003572 0.003572 79.483572 79.483572
10921 0.003572 0.003572 79.483572 79.483572
10927 0.003572 0.003572 79.483572 79.483572
10930 0.003572 0.003572 79.483572 79.483572
10937 0.003572 0.003572 79.483572 79.483572
10941 0.003572 0.003572 79.483572 79.483572
10949 0.003572 0.003572 79.483572 79.483572
10961 0.003572 0.003572 79.483572 79.483572
10967 0.003572 0.003572 79.483572 79.483572
10978 0.003572 0.003572 79.483572 79.483572
10981 0.003572 0.003572 79.483572 79.483572
10983 0.003572 0.003572 79.483572 79.483572
10985 0.003572 0.003572 79.483572 79.483572
10990 0.003572 0.003572 79.483572 79.483572
11003 0.003572 0.003572 79.483572 79.483572
11005 0.003572 0.003572 79.483572 79.483572
11021 0.003572 0.003572 79.483572 79.483572
11023 0.003572 0.003572 79.483572 79.483572
11032 0.003572 0.003572 79.483572 79.483572
11037 0.003572 0.003572 79.483572 79.483572
11041 0.003572 0.003572 79.483572 79.483572
11058 0.003572 0.003572 79.483572 79.483572
11060 0.003572 0.003572 79.483572 79.483572
11063 0.003572 0.003572 79.483572 79.483572
11066 0.003572 0.003572 79.483572 79.483572
11068 0.003572 0.003572 79.483572 79.483572
11072 0.003572 0.003572 79.483572 79.483572
11083 0.003572 0.003572 79.483572 79.483572
11086 0.003572 0.003572 79.483572 79.483572
11097 0.003572 0.003572 79.483572 79.483572
11099 0.003572 0.003572 79.483572 79.483572
11101 0.003572 0.003572 79.483572 79.483572
11102 0.003572 0.003572 79.483572 79.483572
11105 0.003572 0.003572 79.483572 79.483572
11108 0.003572 0.003572 79.483572 79.483572
11109 0.003572 0.003572 79.483572 79.483572
11121 0.003572 0.003572 79.483572 79.483572
11124 0.003572 0.003572 79.483572 79.483572
11127 0.003572 0.003572 79.483572 79.483572
11135 0.003572 0.003572 79.483572 79.483572
11141 0.003572 0.003572 79.483572 79.483572
11161 0.003572 0.003572 79.483572 79.483572
11162 0.003572 0.003572 79.483572 79.483572
11168 0.003572 0.003572 79.483572 79.483572
11180 0.003572 0.003572 79.483572 79.483572
11181 0.003572 0.003572 79.483572 79.483572
11183 0.003572 0.003572 79.483572 79.483572
11185 0.003572 0.003572 79.483572 79.483572
11186 0.003572 0.003572 79.483572 79.483572
11202 0.003572 0.003572 79.483572 79.483572
11204 0.003572 0.003572 79.483572 79.483572
11215 0.003572 0.003572 79.483572 79.483572
11218 0.003572 0.003572 79.483572 79.483572
11219 0.003572 0.003572 79.483572 79.483572
11221 0.003572 0.003572 79.483572 79.483572
11223 0.003572 0.003572 79.483572 79.483572
11231 0.003572 0.003572 79.483572 79.483572
11241 0.003572 0.003572 79.483572 79.483572
11243 0.003572 0.003572 79.483572 79.483572
11261 0.003572 0.003572 79.483572 79.483572
11262 0.003572 0.003572 79.483572 79.483572
11264 0.003572 0.003572 79.483572 79.483572
11269 0.003572 0.003572 79.483572 79.483572
11276 0.003572 0.003572 79.483572 79.483572
11284 0.003572 0.003572 79.483572 79.483572
11289 0.003572 0.003572 79.483572 79.483572
11301 0.003572 0.003572 79.483572 79.483572
11315 0.003572 0.003572 79.483572 79.483572
11329 0.003572 0.003572 79.483572 79.483572
11339 0.003572 0.003572 79.483572 79.483572
11342 0.003572 0.003572 79.483572 79.483572
11343 0.003572 0.003572 79.483572 79.483572
11344 0.003572 0.003572 79.483572 79.483572
11351 0.003572 0.003572 79.483572 79.483572
11362 0.003572 0.003572 79.483572 79.483572
11365 0.003572 0.003572 79.483572 79.483572
11366 0.003572 0.003572 79.483572 79.483572
11367 0.003572 0.003572 79.483572 79.483572
11370 0.003572 0.003572 79.483572 79.483572
11387 0.003572 0.003572 79.483572 79.483572
11390 0.003572 0.003572 79.483572 79.483572
11401 0.003572 0.003572 79.483572 79.483572
11411 0.003572 0.003572 79.483572 79.483572
11422 0.003572 0.003572 79.483572 79.483572
11425 0.003572 0.003572 79.483572 79.483572
11441 0.003572 0.003572 79.483572 79.483572
11442 0.003572 0.003572 79.483572 79.483572
11450 0.003572 0.003572 79.483572 79.483572
11453 0.003572 0.003572 79.483572 79.483572
11457 0.003572 0.003572 79.483572 79.483572
11463 0.003572 0.003572 79.483572 79.483572
11464 0.003572 0.003572 79.483572 79.483572
11481 0.003572 0.003572 79.483572 79.483572
11483 0.003572 0.003572 79.483572 79.483572
11490 0.003572 0.003572 79.483572 79.483572
11501 0.003572 0.003572 79.483572 79.483572
11521 0.003572 0.003572 79.483572 79.483572
11526 0.003572 0.003572 79.483572 79.483572
11536 0.003572 0.003572 79.483572 79.483572
11539 0.003572 0.003572 79.483572 79.483572
11545 0.003572 0.003572 79.483572 79.483572
11548 0.003572 0.003572 79.483572 79.483572
11550 0.003572 0.003572 79.483572 79.483572
11562 0.003572 0.003572 79.483572 79.483572
11566 0.003572 0.003572 79.483572 79.483572
11577 0.003572 0.003572 79.483572 79.483572
11581 0.003572 0.003572 79.483572 79.483572
11601 0.003572 0.003572 79.483572 79.483572
11602 0.003572 0.003572 79.483572 79.483572
11603 0.003572 0.003572 79.483572 79.483572
11611 0.003572 0.003572 79.483572 79.483572
11624 0.003572 0.003572 79.483572 79.483572
11626 0.003572 0.003572 79.483572 79.483572
11628 0.003572 0.003572 79.483572 79.483572
11638 0.003572 0.003572 79.483572 79.483572
11643 0.003572 0.003572 79.483572 79.483572
11646 0.003572 0.003572 79.483572 79.483572
11647 0.003572 0.003572 79.483572 79.483572
11662 0.003572 0.003572 79.483572 79.483572
11669 0.003572 0.003572 79.483572 79.483572
11683 0.003572 0.003572 79.483572 79.483572
11688 0.003572 0.003572 79.483572 79.483572
11699 0.003572 0.003572 79.483572 79.483572
11701 0.003572 0.003572 79.483572 79.483572
11705 0.003572 0.003572 79.483572 79.483572
11712 0.003572 0.003572 79.483572 79.483572
11721 0.003572 0.003572 79.483572 79.483572
11725 0.003572 0.003572 79.483572 79.483572
11736 0.003572 0.003572 79.483572 79.483572
11738 0.003572 0.003572 79.483572 79.483572
11742 0.003572 0.003572 79.483572 79.483572
11761 0.003572 0.003572 79.483572 79.483572
11763 0.003572 0.003572 79.483572 79.483572
11771 0.003572 0.003572 79.483572 79.483572
11779 0.003572 0.003572 79.483572 79.483572
11781 0.003572 0.003572 79.483572 79.483572
11787 0.003572 0.003572 79.483572 79.483572
11793 0.003572 0.003572 79.483572 79.483572
11802 0.003572 0.003572 79.483572 79.483572
11805 0.003572 0.003572 79.483572 79.483572
11807 0.003572 0.003572 79.483572 79.483572
11810 0.003572 0.003572 79.483572 79.483572
11822 0.003572 0.003572 79.483572 79.483572
11824 0.003572 0.003572 79.483572 79.483572
11828 0.003572 0.003572 79.483572 79.483572
11842 0.003572 0.003572 79.483572 79.483572
11843 0.003572 0.003572 79.483572 79.483572
11850 0.003572 0.003572 79.483572 79.483572
11854 0.003572 0.003572 79.483572 79.483572
11857 0.003572 0.003572 79.483572 79.483572
11861 0.003572 0.003572 79.483572 79.483572
11862 0.003572 0.003572 79.483572 79.483572
11864 0.003572 0.003572 79.483572 79.483572
11882 0.003572 0.003572 79.483572 79.483572
11883 0.003572 0.003572 79.483572 79.483572
11893 0.003572 0.003572 79.483572 79.483572
11902 0.003572 0.003572 79.483572 79.483572
11919 0.003572 0.003572 79.483572 79.483572
11926 0.003572 0.003572 79.483572 79.483572
11928 0.003572 0.003572 79.483572 79.483572
11938 0.003572 0.003572 79.483572 79.483572
11943 0.003572 0.003572 79.483572 79.483572
11961 0.003572 0.003572 79.483572 79.483572
11963 0.003572 0.003572 79.483572 79.483572
11969 0.003572 0.003572 79.483572 79.483572
11981 0.003572 0.003572 79.483572 79.483572
11984 0.003572 0.003572 79.483572 79.483572
11987 0.003572 0.003572 79.483572 79.483572
12002 0.003572 0.003572 79.483572 79.483572
12010 0.003572 0.003572 79.483572 79.483572
12021 0.003572 0.003572 79.483572 79.483572
12022 0.003572 0.003572 79.483572 79.483572
12041 0.003572 0.003572 79.483572 79.483572
12050 0.003572 0.003572 79.483572 79.483572
12053 0.003572 0.003572 79.483572 79.483572
12055 0.003572 0.003572 79.483572 79.483572
12063 0.003572 0.003572 79.483572 79.483572
12065 0.003572 0.003572 79.483572 79.483572
12069 0.003572 0.003572 79.483572 79.483572
12085 0.003572 0.003572 79.483572 79.483572
12086 0.003572 0.003572 79.483572 79.483572
12090 0.003572 0.003572 79.483572 79.483572
12103 0.003572 0.003572 79.483572 79.483572
12105 0.003572 0.003572 79.483572 79.483572
12111 0.003572 0.003572 79.483572 79.483572
12119 0.003572 0.003572 79.483572 79.483572
12125 0.003572 0.003572 79.483572 79.483572
12126 0.003572 0.003572 79.483572 79.483572
12129 0.003572 0.003572 79.483572 79.483572
12133 0.003572 0.003572 79.483572 79.483572
12142 0.003572 0.003572 79.483572 79.483572
12144 0.003572 0.003572 79.483572 79.483572
12145 0.003572 0.003572 79.483572 79.483572
12161 0.003572 0.003572 79.483572 79.483572
12181 0.003572 0.003572 79.483572 79.483572
12188 0.003572 0.003572 79.483572 79.483572
12201 0.003572 0.003572 79.483572 79.483572
12204 0.003572 0.003572 79.483572 79.483572
12218 0.003572 0.003572 79.483572 79.483572
12222 0.003572 0.003572 79.483572 79.483572
12241 0.003572 0.003572 79.483572 79.483572
12243 0.003572 0.003572 79.483572 79.483572
12245 0.003572 0.003572 79.483572 79.483572
12250 0.003572 0.003572 79.483572 79.483572
12261 0.003572 0.003572 79.483572 79.483572
12267 0.003572 0.003572 79.483572 79.483572
12282 0.003572 0.003572 79.483572 79.483572
12284 0.003572 0.003572 79.483572 79.483572
12296 0.003572 0.003572 79.483572 79.483572
12302 0.003572 0.003572 79.483572 79.483572
12310 0.003572 0.003572 79.483572 79.483572
12319 0.003572 0.003572 79.483572 79.483572
12323 0.003572 0.003572 79.483572 79.483572
12324 0.003572 0.003572 79.483572 79.483572
12344 0.003572 0.003572 79.483572 79.483572
12351 0.003572 0.003572 79.483572 79.483572
12353 0.003572 0.003572 79.483572 79.483572
12357 0.003572 0.003572 79.483572 79.483572
12368 0.003572 0.003572 79.483572 79.483572
12371 0.003572 0.003572 79.483572 79.483572
12382 0.003572 0.003572 79.483572 79.483572
12384 0.003572 0.003572 79.483572 79.483572
12386 0.003572 0.003572 79.483572 79.483572
12391 0.003572 0.003572 79.483572 79.483572
12401 0.003572 0.003572 79.483572 79.483572
12405 0.003572 0.003572 79.483572 79.483572
12409 0.003572 0.003572 79.483572 79.483572
12428 0.003572 0.003572 79.483572 79.483572
12429 0.003572 0.003572 79.483572 79.483572
12441 0.003572 0.003572 79.483572 79.483572
12462 0.003572 0.003572 79.483572 79.483572
12463 0.003572 0.003572 79.483572 79.483572
12477 0.003572 0.003572 79.483572 79.483572
12482 0.003572 0.003572 79.483572 79.483572
12486 0.003572 0.003572 79.483572 79.483572
12501 0.003572 0.003572 79.483572 79.483572
12502 0.003572 0.003572 79.483572 79.483572
12504 0.003572 0.003572 79.483572 79.483572
12507 0.003572 0.003572 79.483572 79.483572
12518 0.003572 0.003572 79.483572 79.483572
12521 0.003572 0.003572 79.483572 79.483572
12522 0.003572 0.003572 79.483572 79.483572
12524 0.003572 0.003572 79.483572 79.483572
12532 0.003572 0.003572 79.483572 79.483572
12542 0.003572 0.003572 79.483572 79.483572
12556 0.003572 0.003572 79.483572 79.483572
12559 0.003572 0.003572 79.483572 79.483572
12561 0.003572 0.003572 79.483572 79.483572
12571 0.003572 0.003572 79.483572 79.483572
12581 0.003572 0.003572 79.483572 79.483572
12604 0.003572 0.003572 79.483572 79.483572
12616 0.003572 0.003572 79.483572 79.483572
12618 0.003572 0.003572 79.483572 79.483572
12621 0.003572 0.003572 79.483572 79.483572
12631 0.003572 0.003572 79.483572 79.483572
12641 0.003572 0.003572 79.483572 79.483572
12644 0.003572 0.003572 79.483572 79.483572
12646 0.003572 0.003572 79.483572 79.483572
12649 0.003572 0.003572 79.483572 79.483572
12664 0.003572 0.003572 79.483572 79.483572
12666 0.003572 0.003572 79.483572 79.483572
12681 0.003572 0.003572 79.483572 79.483572
12701 0.003572 0.003572 79.483572 79.483572
12704 0.003572 0.003572 79.483572 79.483572
12712 0.003572 0.003572 79.483572 79.483572
12719 0.003572 0.003572 79.483572 79.483572
12723 0.003572 0.003572 79.483572 79.483572
12729 0.003572 0.003572 79.483572 79.483572
12731 0.003572 0.003572 79.483572 79.483572
12733 0.003572 0.003572 79.483572 79.483572
12735 0.003572 0.003572 79.483572 79.483572
12742 0.003572 0.003572 79.483572 79.483572
12744 0.003572 0.003572 79.483572 79.483572
12745 0.003572 0.003572 79.483572 79.483572
12749 0.003572 0.003572 79.483572 79.483572
12761 0.003572 0.003572 79.483572 79.483572
12782 0.003572 0.003572 79.483572 79.483572
12787 0.003572 0.003572 79.483572 79.483572
12792 0.003572 0.003572 79.483572 79.483572
12795 0.003572 0.003572 79.483572 79.483572
12801 0.003572 0.003572 79.483572 79.483572
12803 0.003572 0.003572 79.483572 79.483572
12829 0.003572 0.003572 79.483572 79.483572
12831 0.003572 0.003572 79.483572 79.483572
12847 0.003572 0.003572 79.483572 79.483572
12852 0.003572 0.003572 79.483572 79.483572
12853 0.003572 0.003572 79.483572 79.483572
12861 0.003572 0.003572 79.483572 79.483572
12871 0.003572 0.003572 79.483572 79.483572
12873 0.003572 0.003572 79.483572 79.483572
12874 0.003572 0.003572 79.483572 79.483572
12876 0.003572 0.003572 79.483572 79.483572
12883 0.003572 0.003572 79.483572 79.483572
12888 0.003572 0.003572 79.483572 79.483572
12889 0.003572 0.003572 79.483572 79.483572
12890 0.003572 0.003572 79.483572 79.483572
12902 0.003572 0.003572 79.483572 79.483572
12904 0.003572 0.003572 79.483572 79.483572
12909 0.003572 0.003572 79.483572 79.483572
12913 0.003572 0.003572 79.483572 79.483572
12916 0.003572 0.003572 79.483572 79.483572
12921 0.003572 0.003572 79.483572 79.483572
12926 0.003572 0.003572 79.483572 79.483572
12927 0.003572 0.003572 79.483572 79.483572
12933 0.003572 0.003572 79.483572 79.483572
12943 0.003572 0.003572 79.483572 79.483572
12946 0.003572 0.003572 79.483572 79.483572
12953 0.003572 0.003572 79.483572 79.483572
12962 0.003572 0.003572 79.483572 79.483572
12983 0.003572 0.003572 79.483572 79.483572
12987 0.003572 0.003572 79.483572 79.483572
12990 0.003572 0.003572 79.483572 79.483572
13001 0.003572 0.003572 79.483572 79.483572
13005 0.003572 0.003572 79.483572 79.483572
13014 0.003572 0.003572 79.483572 79.483572
13023 0.003572 0.003572 79.483572 79.483572
13025 0.003572 0.003572 79.483572 79.483572
13026 0.003572 0.003572 79.483572 79.483572
13030 0.003572 0.003572 79.483572 79.483572
13044 0.003572 0.003572 79.483572 79.483572
13045 0.003572 0.003572 79.483572 79.483572
13052 0.003572 0.003572 79.483572 79.483572
13059 0.003572 0.003572 79.483572 79.483572
13061 0.003572 0.003572 79.483572 79.483572
13079 0.003572 0.003572 79.483572 79.483572
13083 0.003572 0.003572 79.483572 79.483572
13085 0.003572 0.003572 79.483572 79.483572
13101 0.003572 0.003572 79.483572 79.483572
13113 0.003572 0.003572 79.483572 79.483572
13117 0.003572 0.003572 79.483572 79.483572
13118 0.003572 0.003572 79.483572 79.483572
13122 0.003572 0.003572 79.483572 79.483572
13124 0.003572 0.003572 79.483572 79.483572
13134 0.003572 0.003572 79.483572 79.483572
13140 0.003572 0.003572 79.483572 79.483572
13143 0.003572 0.003572 79.483572 79.483572
13154 0.003572 0.003572 79.483572 79.483572
13161 0.003572 0.003572 79.483572 79.483572
13167 0.003572 0.003572 79.483572 79.483572
13181 0.003572 0.003572 79.483572 79.483572
13195 0.003572 0.003572 79.483572 79.483572
13199 0.003572 0.003572 79.483572 79.483572
13201 0.003572 0.003572 79.483572 79.483572
13206 0.003572 0.003572 79.483572 79.483572
13220 0.003572 0.003572 79.483572 79.483572
13222 0.003572 0.003572 79.483572 79.483572
13226 0.003572 0.003572 79.483572 79.483572
13241 0.003572 0.003572 79.483572 79.483572
13242 0.003572 0.003572 79.483572 79.483572
13247 0.003572 0.003572 79.483572 79.483572
13258 0.003572 0.003572 79.483572 79.483572
13266 0.003572 0.003572 79.483572 79.483572
13275 0.003572 0.003572 79.483572 79.483572
13279 0.003572 0.003572 79.483572 79.483572
13280 0.003572 0.003572 79.483572 79.483572
13282 0.003572 0.003572 79.483572 79.483572
13283 0.003572 0.003572 79.483572 79.483572
13284 0.003572 0.003572 79.483572 79.483572
13288 0.003572 0.003572 79.483572 79.483572
13302 0.003572 0.003572 79.483572 79.483572
13308 0.003572 0.003572 79.483572 79.483572
13317 0.003572 0.003572 79.483572 79.483572
13323 0.003572 0.003572 79.483572 79.483572
13325 0.003572 0.003572 79.483572 79.483572
13328 0.003572 0.003572 79.483572 79.483572
13330 0.003572 0.003572 79.483572 79.483572
13341 0.003572 0.003572 79.483572 79.483572
13346 0.003572 0.003572 79.483572 79.483572
13352 0.003572 0.003572 79.483572 79.483572
